iter,label,metric,df,F,R2,p,n_units,n_trt_lvls
102,Rarefied,Gower (sqrt→z),2,5.964782994106618,0.6653572092071636,0.007,9,3
102,Rarefied,Gower (prop→z),2,2.6859955982850297,0.47238791375342626,0.027,9,3
103,Rarefied,Jaccard (incidence),2,1.1757213779049622,0.2815612612771698,0.337,9,3
103,Rarefied,Gower (sqrt→z),2,4.425558967728672,0.5959900105786058,0.025,9,3
103,Rarefied,Gower (prop→z),2,1.7282816147592444,0.36552002515341836,0.071,9,3
104,Rarefied,Jaccard (incidence),2,1.3842958485544512,0.3157396070821426,0.227,9,3
104,Rarefied,Gower (sqrt→z),2,3.9584445566670023,0.5688691667269736,0.023,9,3
104,Rarefied,Gower (prop→z),2,1.6775375749263512,0.35863689987626973,0.127,9,3
105,Rarefied,Jaccard (incidence),2,2.9302980634795883,0.49412323497282074,0.016,9,3
105,Rarefied,Gower (sqrt→z),2,6.885643910281249,0.6965296315316449,0.004,9,3
105,Rarefied,Gower (prop→z),2,2.7889638441665925,0.48177254500854555,0.002,9,3
106,Rarefied,Jaccard (incidence),2,0.7925664649766735,0.20897892556289013,0.627,9,3
106,Rarefied,Gower (sqrt→z),2,3.402905901139418,0.5314627379630645,0.037,9,3
106,Rarefied,Gower (prop→z),2,0.6423927091881089,0.17636558176927017,0.846,9,3
107,Rarefied,Jaccard (incidence),2,1.5908162919366875,0.3465214442866726,0.107,9,3
107,Rarefied,Gower (sqrt→z),2,4.521180573114833,0.6011264493869776,0.007,9,3
107,Rarefied,Gower (prop→z),2,2.308101280121968,0.4348261569095255,0.018,9,3
108,Rarefied,Jaccard (incidence),2,2.457569435433457,0.4503047491210287,0.053,9,3
108,Rarefied,Gower (sqrt→z),2,5.351536129502464,0.6407846468624782,0.007,9,3
108,Rarefied,Gower (prop→z),2,3.136579828802807,0.5111283347249678,0.005,9,3
109,Rarefied,Jaccard (incidence),2,2.652183926532538,0.4692317095490524,0.063,9,3
109,Rarefied,Gower (sqrt→z),2,6.2607492358134165,0.6760521288711372,0.005,9,3
109,Rarefied,Gower (prop→z),2,2.746675560119532,0.4779590445614787,0.024,9,3
110,Rarefied,Jaccard (incidence),2,1.9726780200727088,0.39670334819785186,0.113,9,3
110,Rarefied,Gower (sqrt→z),2,4.460578614861552,0.597886416741998,0.015,9,3
110,Rarefied,Gower (prop→z),2,2.0203298707323794,0.40242970536867295,0.086,9,3
111,Rarefied,Jaccard (incidence),2,2.466204250719472,0.4511730878689478,0.036,9,3
111,Rarefied,Gower (sqrt→z),2,5.513976558560053,0.6476382123716603,0.006,9,3
111,Rarefied,Gower (prop→z),2,2.0741882004767467,0.40877242201656333,0.008,9,3
112,Rarefied,Jaccard (incidence),2,2.4056131510137013,0.445021329460578,0.015,9,3
112,Rarefied,Gower (sqrt→z),2,4.543442650123786,0.602303598085846,0.006,9,3
112,Rarefied,Gower (prop→z),2,2.4885295781269345,0.4534055146654039,0.003,9,3
113,Rarefied,Jaccard (incidence),2,2.210205028358357,0.4242069201362606,0.097,9,3
113,Rarefied,Gower (sqrt→z),2,5.503327997513649,0.6471969561944227,0.018,9,3
113,Rarefied,Gower (prop→z),2,2.5731564379271212,0.46170540277964656,0.024,9,3
114,Rarefied,Jaccard (incidence),2,3.0170238825978433,0.5014146430968206,0.008,9,3
114,Rarefied,Gower (sqrt→z),2,5.001703305737765,0.6250798254605622,0.005,9,3
114,Rarefied,Gower (prop→z),2,2.390239574789095,0.44343846718216023,0.007,9,3
115,Rarefied,Jaccard (incidence),2,3.4194993520664583,0.532673837090693,0.009,9,3
115,Rarefied,Gower (sqrt→z),2,5.124349974946224,0.6307396888057056,0.006,9,3
115,Rarefied,Gower (prop→z),2,2.7135874154701645,0.47493583595532807,0.005,9,3
116,Rarefied,Jaccard (incidence),2,3.1603935793574602,0.5130181275994211,0.009,9,3
116,Rarefied,Gower (sqrt→z),2,4.754933119973665,0.6131494683979702,0.004,9,3
116,Rarefied,Gower (prop→z),2,2.7889908889349826,0.4817749660421528,0.006,9,3
117,Rarefied,Jaccard (incidence),2,1.8026629989569152,0.3753465523915448,0.133,9,3
117,Rarefied,Gower (sqrt→z),2,5.008298178320119,0.6253885740516593,0.01,9,3
117,Rarefied,Gower (prop→z),2,1.6894379551514163,0.3602644861300583,0.104,9,3
118,Rarefied,Jaccard (incidence),2,2.126728958261606,0.4148315574269693,0.055,9,3
118,Rarefied,Gower (sqrt→z),2,5.662030481467649,0.6536608816583506,0.007,9,3
118,Rarefied,Gower (prop→z),2,2.695435858324365,0.47326243774385696,0.003,9,3
119,Rarefied,Jaccard (incidence),2,1.214801353202228,0.2882226827319567,0.308,9,3
119,Rarefied,Gower (sqrt→z),2,3.658160820206412,0.5494251218901925,0.011,9,3
119,Rarefied,Gower (prop→z),2,1.0093936469158344,0.25175718220940846,0.451,9,3
120,Rarefied,Jaccard (incidence),2,1.5764654885966105,0.3444722772464388,0.124,9,3
120,Rarefied,Gower (sqrt→z),2,4.1858924411133644,0.5825153208756926,0.003,9,3
120,Rarefied,Gower (prop→z),2,1.349246694196815,0.3102253767295174,0.156,9,3
121,Rarefied,Jaccard (incidence),2,0.7808112615845457,0.20651950271045963,0.73,9,3
121,Rarefied,Gower (sqrt→z),2,4.077741201806916,0.5761359571562021,0.025,9,3
121,Rarefied,Gower (prop→z),2,1.3606255343836484,0.31202531005129425,0.159,9,3
122,Rarefied,Jaccard (incidence),2,2.1243933484364197,0.4145648477755177,0.092,9,3
122,Rarefied,Gower (sqrt→z),2,6.00298627843896,0.6667772328849784,0.018,9,3
122,Rarefied,Gower (prop→z),2,2.5597668623142322,0.4604090289585881,0.024,9,3
123,Rarefied,Jaccard (incidence),2,4.1593781918114665,0.5809691959797225,0.008,9,3
123,Rarefied,Gower (sqrt→z),2,6.584260481673288,0.6869868044867413,0.01,9,3
123,Rarefied,Gower (prop→z),2,2.6546181760562084,0.4694601993281997,0.011,9,3
124,Rarefied,Jaccard (incidence),2,1.4551655604526113,0.3266243511508868,0.145,9,3
124,Rarefied,Gower (sqrt→z),2,3.4932578430172083,0.5379823083375361,0.004,9,3
124,Rarefied,Gower (prop→z),2,1.0653799887772768,0.26206160106025056,0.354,9,3
125,Rarefied,Jaccard (incidence),2,1.7221578553068526,0.3646972227689208,0.134,9,3
125,Rarefied,Gower (sqrt→z),2,3.9605772379640936,0.5690012627634496,0.019,9,3
125,Rarefied,Gower (prop→z),2,1.8009389438391128,0.3751222344017098,0.081,9,3
126,Rarefied,Jaccard (incidence),2,2.4673208566154643,0.451285176290688,0.081,9,3
126,Rarefied,Gower (sqrt→z),2,4.67254301998476,0.6089953497574577,0.012,9,3
126,Rarefied,Gower (prop→z),2,2.535090999032239,0.45800349072408697,0.032,9,3
127,Rarefied,Jaccard (incidence),2,1.5875252017939143,0.3460526388330522,0.179,9,3
127,Rarefied,Gower (sqrt→z),2,4.292406359956347,0.5886131611543987,0.016,9,3
127,Rarefied,Gower (prop→z),2,1.7210249709936587,0.36454477185945194,0.139,9,3
128,Rarefied,Jaccard (incidence),2,2.5061367266557033,0.45515337723512567,0.013,9,3
128,Rarefied,Gower (sqrt→z),2,4.913754858432294,0.6209132006656197,0.005,9,3
128,Rarefied,Gower (prop→z),2,2.291159018001463,0.43301647336746696,0.03,9,3
129,Rarefied,Jaccard (incidence),2,1.6254674985832758,0.35141691063252234,0.144,9,3
129,Rarefied,Gower (sqrt→z),2,5.54398512897851,0.6488757933549132,0.014,9,3
129,Rarefied,Gower (prop→z),2,1.6677787917179434,0.3572960215417854,0.1,9,3
130,Rarefied,Jaccard (incidence),2,1.7415156779552003,0.36729092472520025,0.107,9,3
130,Rarefied,Gower (sqrt→z),2,5.729771906396072,0.6563484095384005,0.003,9,3
130,Rarefied,Gower (prop→z),2,1.7179133781146894,0.3641256717606756,0.1,9,3
131,Rarefied,Jaccard (incidence),2,2.8943777863776434,0.49104042721299124,0.004,9,3
131,Rarefied,Gower (sqrt→z),2,5.79461314434593,0.6588820962604018,0.007,9,3
131,Rarefied,Gower (prop→z),2,2.9042621710695373,0.49189248155344695,0.01,9,3
132,Rarefied,Jaccard (incidence),2,2.421656887870505,0.44666361925047476,0.015,9,3
132,Rarefied,Gower (sqrt→z),2,4.87631862197695,0.6191113965819983,0.01,9,3
132,Rarefied,Gower (prop→z),2,1.7702179909988782,0.37109792347837683,0.062,9,3
133,Rarefied,Jaccard (incidence),2,3.2251978168166957,0.5180876032732926,0.015,9,3
133,Rarefied,Gower (sqrt→z),2,5.163260131397417,0.6324997670401998,0.002,9,3
133,Rarefied,Gower (prop→z),2,2.6475975458961063,0.4688006757528278,0.013,9,3
134,Rarefied,Jaccard (incidence),2,2.673988886371341,0.47127143530262083,0.075,9,3
134,Rarefied,Gower (sqrt→z),2,5.569443079182473,0.6499189069488281,0.016,9,3
134,Rarefied,Gower (prop→z),2,2.681454061035449,0.47196616081530934,0.027,9,3
135,Rarefied,Jaccard (incidence),2,1.144819705741905,0.2762049466605176,0.437,9,3
135,Rarefied,Gower (sqrt→z),2,3.2878646218799275,0.5228904913822606,0.029,9,3
135,Rarefied,Gower (prop→z),2,0.7642954437268576,0.20303811301542354,0.718,9,3
136,Rarefied,Jaccard (incidence),2,2.378313442230091,0.4422043206994525,0.012,9,3
136,Rarefied,Gower (sqrt→z),2,5.21133715128671,0.6346514648311692,0.007,9,3
136,Rarefied,Gower (prop→z),2,1.8468904896993068,0.3810464654863463,0.049,9,3
137,Rarefied,Jaccard (incidence),2,2.251410749168985,0.4287249382511664,0.013,9,3
137,Rarefied,Gower (sqrt→z),2,5.711450191442794,0.6556256496826577,0.002,9,3
137,Rarefied,Gower (prop→z),2,1.7543994473374112,0.3690054794028553,0.053,9,3
138,Rarefied,Jaccard (incidence),2,1.1596737138201556,0.27878958630030054,0.349,9,3
138,Rarefied,Gower (sqrt→z),2,3.507438004902678,0.5389890771545097,0.024,9,3
138,Rarefied,Gower (prop→z),2,1.4423038820857585,0.3246747454405496,0.171,9,3
139,Rarefied,Jaccard (incidence),2,0.8232772459704261,0.21533286576016053,0.671,9,3
139,Rarefied,Gower (sqrt→z),2,3.75369701353775,0.5557988470630951,0.008,9,3
139,Rarefied,Gower (prop→z),2,1.2508547631157105,0.29425958608825364,0.274,9,3
140,Rarefied,Jaccard (incidence),2,1.2666627563854447,0.2968743556049209,0.291,9,3
140,Rarefied,Gower (sqrt→z),2,4.365201961196123,0.5926791938896413,0.014,9,3
140,Rarefied,Gower (prop→z),2,1.575251454454511,0.3442983342305329,0.098,9,3
141,Rarefied,Jaccard (incidence),2,2.098872875451204,0.4116346743132859,0.08,9,3
141,Rarefied,Gower (sqrt→z),2,6.153097181697199,0.6722420902512771,0.013,9,3
141,Rarefied,Gower (prop→z),2,2.359095771022092,0.440204070204956,0.033,9,3
142,Rarefied,Jaccard (incidence),2,2.154303384686461,0.4179620840882087,0.078,9,3
142,Rarefied,Gower (sqrt→z),2,4.682684803339832,0.6095115084383218,0.007,9,3
142,Rarefied,Gower (prop→z),2,1.899013788284217,0.3876318521139147,0.085,9,3
143,Rarefied,Jaccard (incidence),2,2.530935784972635,0.45759630618910857,0.059,9,3
143,Rarefied,Gower (sqrt→z),2,5.180471079644875,0.6332729532575729,0.024,9,3
143,Rarefied,Gower (prop→z),2,2.4859663631416486,0.4531501286344034,0.022,9,3
144,Rarefied,Jaccard (incidence),2,2.1577121786175253,0.41834675993802334,0.063,9,3
144,Rarefied,Gower (sqrt→z),2,5.863654741580685,0.6615391633062413,0.012,9,3
144,Rarefied,Gower (prop→z),2,2.7744199614420935,0.480467298874676,0.002,9,3
145,Rarefied,Jaccard (incidence),2,1.3019214443001645,0.30263719622894253,0.309,9,3
145,Rarefied,Gower (sqrt→z),2,4.2374957853818405,0.5854919865985492,0.012,9,3
145,Rarefied,Gower (prop→z),2,1.3509720354994412,0.31049890104484784,0.19,9,3
146,Rarefied,Jaccard (incidence),2,2.5918213614134666,0.46350217467575205,0.056,9,3
146,Rarefied,Gower (sqrt→z),2,5.084326682342952,0.628911581894343,0.011,9,3
146,Rarefied,Gower (prop→z),2,2.500127448604702,0.454558093783617,0.019,9,3
147,Rarefied,Jaccard (incidence),2,3.2313006663713613,0.5185595815990416,0.005,9,3
147,Rarefied,Gower (sqrt→z),2,5.202577019274307,0.6342612824054392,0.007,9,3
147,Rarefied,Gower (prop→z),2,2.1557302611224336,0.41812316625213003,0.016,9,3
148,Rarefied,Jaccard (incidence),2,4.046901273635434,0.5742809664123013,0.009,9,3
148,Rarefied,Gower (sqrt→z),2,5.478394713995062,0.6461594321566582,0.007,9,3
148,Rarefied,Gower (prop→z),2,3.3620686941774123,0.5284552644416414,0.007,9,3
149,Rarefied,Jaccard (incidence),2,2.4559044522779234,0.45013699813832797,0.009,9,3
149,Rarefied,Gower (sqrt→z),2,4.969348988906362,0.6235577078910568,0.006,9,3
149,Rarefied,Gower (prop→z),2,2.4149593727811736,0.4459792228396403,0.024,9,3
150,Rarefied,Jaccard (incidence),2,2.0486797770253364,0.40578524832335683,0.003,9,3
150,Rarefied,Gower (sqrt→z),2,4.294923006794752,0.5887550838842722,0.003,9,3
150,Rarefied,Gower (prop→z),2,2.1593440420885908,0.4185307326809807,0.017,9,3
151,Rarefied,Jaccard (incidence),2,1.5125230105541088,0.3351834454952464,0.136,9,3
151,Rarefied,Gower (sqrt→z),2,5.177508023800479,0.6331400725907504,0.004,9,3
151,Rarefied,Gower (prop→z),2,1.492602596251419,0.33223561716694705,0.138,9,3
152,Rarefied,Jaccard (incidence),2,4.344424358862416,0.5915268708050698,0.008,9,3
152,Rarefied,Gower (sqrt→z),2,5.332226076992415,0.6399521601695577,0.001,9,3
152,Rarefied,Gower (prop→z),2,2.186262017524039,0.42154870119110904,0.017,9,3
153,Rarefied,Jaccard (incidence),2,1.5927343259929077,0.3467943523270471,0.134,9,3
153,Rarefied,Gower (sqrt→z),2,4.3941374215992335,0.5942731614323787,0.013,9,3
153,Rarefied,Gower (prop→z),2,1.831114440650176,0.37902526697416483,0.057,9,3
154,Rarefied,Jaccard (incidence),2,4.203658099916395,0.5835449214289032,0.008,9,3
154,Rarefied,Gower (sqrt→z),2,5.752225222413425,0.6572300273629441,0.002,9,3
154,Rarefied,Gower (prop→z),2,2.7415912389112704,0.47749676436930316,0.014,9,3
155,Rarefied,Jaccard (incidence),2,3.510251278151377,0.5391882936887396,0.011,9,3
155,Rarefied,Gower (sqrt→z),2,7.031431398619831,0.7009399874465818,0.002,9,3
155,Rarefied,Gower (prop→z),2,2.882324253649866,0.4899975127793135,0.011,9,3
156,Rarefied,Jaccard (incidence),2,3.6359063719305755,0.5479140554650088,0.008,9,3
156,Rarefied,Gower (sqrt→z),2,6.223126769436266,0.6747306987103937,0.006,9,3
156,Rarefied,Gower (prop→z),2,2.598112283465697,0.4641050682636985,0.022,9,3
157,Rarefied,Jaccard (incidence),2,2.6717992020217958,0.4710673115983009,0.046,9,3
157,Rarefied,Gower (sqrt→z),2,5.619950898248065,0.6519701753046269,0.009,9,3
157,Rarefied,Gower (prop→z),2,2.6372206978442123,0.46782285796487244,0.022,9,3
158,Rarefied,Jaccard (incidence),2,1.3609988944861793,0.31208420992882063,0.204,9,3
158,Rarefied,Gower (sqrt→z),2,4.571477859089681,0.6037761642004339,0.015,9,3
158,Rarefied,Gower (prop→z),2,1.7321161018561175,0.36603415143950396,0.073,9,3
159,Rarefied,Jaccard (incidence),2,3.0918002065018055,0.5075347354960712,0.004,9,3
159,Rarefied,Gower (sqrt→z),2,5.542182287117272,0.6488016880037327,0.002,9,3
159,Rarefied,Gower (prop→z),2,2.1286742097975724,0.4150535055884531,0.008,9,3
160,Rarefied,Jaccard (incidence),2,3.45103312498975,0.5349582087280373,0.014,9,3
160,Rarefied,Gower (sqrt→z),2,5.888915648444809,0.6625010160238302,0.006,9,3
160,Rarefied,Gower (prop→z),2,2.832753736224868,0.48566318146294846,0.013,9,3
161,Rarefied,Jaccard (incidence),2,2.266145656551305,0.4303233910235896,0.122,9,3
161,Rarefied,Gower (sqrt→z),2,4.563011312909626,0.6033326044509317,0.004,9,3
161,Rarefied,Gower (prop→z),2,1.5911334514947872,0.3465665871630771,0.121,9,3
162,Rarefied,Jaccard (incidence),2,5.588602817131367,0.6506998793778178,0.005,9,3
162,Rarefied,Gower (sqrt→z),2,5.807222006184821,0.6593704578023277,0.004,9,3
162,Rarefied,Gower (prop→z),2,3.240846951171805,0.519296014872355,0.003,9,3
163,Rarefied,Jaccard (incidence),2,3.55031820674196,0.5420069826665477,0.004,9,3
163,Rarefied,Gower (sqrt→z),2,6.296923201174041,0.6773125973955392,0.005,9,3
163,Rarefied,Gower (prop→z),2,2.772930873740946,0.4803332889978023,0.008,9,3
164,Rarefied,Jaccard (incidence),2,2.0008754314867243,0.4001050333884999,0.099,9,3
164,Rarefied,Gower (sqrt→z),2,4.642079498188759,0.6074366930217062,0.017,9,3
164,Rarefied,Gower (prop→z),2,1.3536438077066524,0.31092203852563327,0.229,9,3
165,Rarefied,Jaccard (incidence),2,2.5766806965846802,0.46204558531793183,0.082,9,3
165,Rarefied,Gower (sqrt→z),2,5.9055079548715685,0.6631298276075411,0.018,9,3
165,Rarefied,Gower (prop→z),2,2.512567120724855,0.4557889392908607,0.022,9,3
166,Rarefied,Jaccard (incidence),2,3.9854180301561772,0.5705339341111807,0.009,9,3
166,Rarefied,Gower (sqrt→z),2,5.6940679473839335,0.6549371343592147,0.005,9,3
166,Rarefied,Gower (prop→z),2,2.8888602585412384,0.49056356097960013,0.031,9,3
167,Rarefied,Jaccard (incidence),2,1.6488536385513273,0.3546796192674163,0.164,9,3
167,Rarefied,Gower (sqrt→z),2,4.451490772825084,0.5973959988059395,0.018,9,3
167,Rarefied,Gower (prop→z),2,1.1526185138382035,0.27756426697930775,0.337,9,3
168,Rarefied,Jaccard (incidence),2,2.669840072328145,0.4708845467014835,0.098,9,3
168,Rarefied,Gower (sqrt→z),2,5.828875586457828,0.6602058811881379,0.02,9,3
168,Rarefied,Gower (prop→z),2,2.1885592660404534,0.4218048120534642,0.056,9,3
169,Rarefied,Jaccard (incidence),2,2.1202352538043088,0.41408942142433497,0.079,9,3
169,Rarefied,Gower (sqrt→z),2,5.090697531443173,0.6292037876411779,0.011,9,3
169,Rarefied,Gower (prop→z),2,2.1750578389636614,0.42029633419502616,0.04,9,3
170,Rarefied,Jaccard (incidence),2,1.872385320519532,0.3842851493362359,0.09,9,3
170,Rarefied,Gower (sqrt→z),2,5.261247862192762,0.6368587348977425,0.014,9,3
170,Rarefied,Gower (prop→z),2,2.125485899702533,0.41468963944001674,0.067,9,3
171,Rarefied,Jaccard (incidence),2,1.7693072988500589,0.3709778355604517,0.155,9,3
171,Rarefied,Gower (sqrt→z),2,4.320388470818523,0.5901856831834831,0.002,9,3
171,Rarefied,Gower (prop→z),2,1.298975031946049,0.3021592408174635,0.205,9,3
172,Rarefied,Jaccard (incidence),2,2.1692277651662337,0.4196425198719165,0.038,9,3
172,Rarefied,Gower (sqrt→z),2,5.764894878930059,0.6577255013962912,0.005,9,3
172,Rarefied,Gower (prop→z),2,2.286081599294842,0.43247187096010825,0.005,9,3
173,Rarefied,Jaccard (incidence),2,1.5570862887699106,0.341684618219115,0.178,9,3
173,Rarefied,Gower (sqrt→z),2,3.3691492955756335,0.528979482066158,0.01,9,3
173,Rarefied,Gower (prop→z),2,1.0558094526676065,0.2603202800795226,0.35,9,3
174,Rarefied,Jaccard (incidence),2,2.9009712529693834,0.49160911460288975,0.01,9,3
174,Rarefied,Gower (sqrt→z),2,5.372046815481187,0.6416646889202119,0.004,9,3
174,Rarefied,Gower (prop→z),2,2.1014835288649687,0.41193576671853493,0.018,9,3
175,Rarefied,Jaccard (incidence),2,4.526362094188417,0.6014010537286678,0.007,9,3
175,Rarefied,Gower (sqrt→z),2,7.1950524022175335,0.7057396194111306,0.007,9,3
175,Rarefied,Gower (prop→z),2,3.5253831264292614,0.5402568796536515,0.005,9,3
176,Rarefied,Jaccard (incidence),2,2.3378384627387794,0.4379747493406278,0.103,9,3
176,Rarefied,Gower (sqrt→z),2,5.138995625652438,0.6314041513249353,0.019,9,3
176,Rarefied,Gower (prop→z),2,2.1442494462349515,0.41682454722414675,0.058,9,3
177,Rarefied,Jaccard (incidence),2,0.8962968803433086,0.23003813822942942,0.527,9,3
177,Rarefied,Gower (sqrt→z),2,3.7711117106408065,0.5569412929215896,0.03,9,3
177,Rarefied,Gower (prop→z),2,0.732254457765615,0.19619628459201927,0.784,9,3
178,Rarefied,Jaccard (incidence),2,2.6880075576727083,0.4725745404551691,0.05,9,3
178,Rarefied,Gower (sqrt→z),2,5.900601364565032,0.6629441228607806,0.008,9,3
178,Rarefied,Gower (prop→z),2,2.156649490515931,0.4182268921869566,0.044,9,3
179,Rarefied,Jaccard (incidence),2,1.8749229377848673,0.3846056566869177,0.101,9,3
179,Rarefied,Gower (sqrt→z),2,5.414908629066006,0.6434898901174428,0.014,9,3
179,Rarefied,Gower (prop→z),2,2.4402325561141396,0.4485529857306604,0.005,9,3
180,Rarefied,Jaccard (incidence),2,1.5157427146141356,0.3356574566812215,0.19,9,3
180,Rarefied,Gower (sqrt→z),2,4.126937898594514,0.5790618576048456,0.017,9,3
180,Rarefied,Gower (prop→z),2,1.4382616000914152,0.32405967238654687,0.208,9,3
181,Rarefied,Jaccard (incidence),2,3.6778364705810365,0.5507527006364427,0.01,9,3
181,Rarefied,Gower (sqrt→z),2,5.547159006887682,0.6490061788270857,0.006,9,3
181,Rarefied,Gower (prop→z),2,2.28898843643342,0.4327837853956395,0.018,9,3
182,Rarefied,Jaccard (incidence),2,2.2575573809991134,0.4293928182615672,0.112,9,3
182,Rarefied,Gower (sqrt→z),2,4.790657558903223,0.6149233903149065,0.009,9,3
182,Rarefied,Gower (prop→z),2,1.9469576978173713,0.39356667607575885,0.055,9,3
183,Rarefied,Jaccard (incidence),2,2.907641127689989,0.4921831006391781,0.01,9,3
183,Rarefied,Gower (sqrt→z),2,5.854715825738576,0.6611974840254382,0.007,9,3
183,Rarefied,Gower (prop→z),2,2.428626404236315,0.4473740175490981,0.017,9,3
184,Rarefied,Jaccard (incidence),2,2.1670698239104325,0.4194001431686473,0.076,9,3
184,Rarefied,Gower (sqrt→z),2,5.141574165047638,0.6315208902868913,0.007,9,3
184,Rarefied,Gower (prop→z),2,2.3489996989711286,0.43914747264296067,0.019,9,3
185,Rarefied,Jaccard (incidence),2,3.9291236694469456,0.5670448179142619,0.004,9,3
185,Rarefied,Gower (sqrt→z),2,5.670846834296681,0.654013032713968,0.005,9,3
185,Rarefied,Gower (prop→z),2,3.2619118764225354,0.5209130918472913,0.007,9,3
186,Rarefied,Jaccard (incidence),2,1.765501333526196,0.37047546731454317,0.124,9,3
186,Rarefied,Gower (sqrt→z),2,4.437556953578862,0.5966417442280646,0.023,9,3
186,Rarefied,Gower (prop→z),2,2.5277814198014013,0.4572867897320401,0.011,9,3
187,Rarefied,Jaccard (incidence),2,0.9144328090002811,0.23360544263213978,0.56,9,3
187,Rarefied,Gower (sqrt→z),2,3.649346151496004,0.5488278198112689,0.016,9,3
187,Rarefied,Gower (prop→z),2,1.0361195600421593,0.2567118105964473,0.496,9,3
188,Rarefied,Jaccard (incidence),2,5.247121663057596,0.6362367232390557,0.012,9,3
188,Rarefied,Gower (sqrt→z),2,5.554452106147115,0.6493054186551305,0.002,9,3
188,Rarefied,Gower (prop→z),2,3.156433724867258,0.5127048979862633,0.008,9,3
189,Rarefied,Jaccard (incidence),2,2.2673911987526285,0.43045809836367754,0.13,9,3
189,Rarefied,Gower (sqrt→z),2,4.744811682595621,0.6126439062757728,0.011,9,3
189,Rarefied,Gower (prop→z),2,2.3233441209213233,0.43644447327579805,0.062,9,3
190,Rarefied,Jaccard (incidence),2,3.3714278068453636,0.5291479255596608,0.01,9,3
190,Rarefied,Gower (sqrt→z),2,4.8435404428219515,0.6175196619601213,0.003,9,3
190,Rarefied,Gower (prop→z),2,2.271376961407925,0.4308887370485578,0.017,9,3
191,Rarefied,Jaccard (incidence),2,1.5218193088977008,0.3365502256808841,0.122,9,3
191,Rarefied,Gower (sqrt→z),2,4.384886581919485,0.5937649188350517,0.007,9,3
191,Rarefied,Gower (prop→z),2,1.4978572189194812,0.3330157330515064,0.08,9,3
192,Rarefied,Jaccard (incidence),2,2.048581675106752,0.40577370179188693,0.096,9,3
192,Rarefied,Gower (sqrt→z),2,5.45353490739541,0.6451188724168503,0.005,9,3
192,Rarefied,Gower (prop→z),2,2.2123809739368094,0.4244472890602703,0.018,9,3
193,Rarefied,Jaccard (incidence),2,2.8408864261192255,0.48637932992762445,0.009,9,3
193,Rarefied,Gower (sqrt→z),2,5.258119965990137,0.6367211892833887,0.003,9,3
193,Rarefied,Gower (prop→z),2,2.035227142069795,0.40419768257627975,0.015,9,3
194,Rarefied,Jaccard (incidence),2,0.936768392180671,0.23795364595014248,0.548,9,3
194,Rarefied,Gower (sqrt→z),2,3.2585187669888223,0.5206533507858444,0.041,9,3
194,Rarefied,Gower (prop→z),2,1.1245782172174164,0.27265290121618685,0.406,9,3
195,Rarefied,Jaccard (incidence),2,0.9166780593486858,0.2340447811789572,0.479,9,3
195,Rarefied,Gower (sqrt→z),2,4.0137359069513865,0.5722678983355123,0.007,9,3
195,Rarefied,Gower (prop→z),2,1.0772117412564945,0.26420304110193815,0.441,9,3
196,Rarefied,Jaccard (incidence),2,2.4256038745394384,0.44706615717413395,0.011,9,3
196,Rarefied,Gower (sqrt→z),2,5.123364316787959,0.6306948841626959,0.002,9,3
196,Rarefied,Gower (prop→z),2,1.8340937435723055,0.3794079802467679,0.035,9,3
197,Rarefied,Jaccard (incidence),2,2.9235778046376417,0.49354932121407047,0.007,9,3
197,Rarefied,Gower (sqrt→z),2,5.257618210915488,0.6366991154865463,0.004,9,3
197,Rarefied,Gower (prop→z),2,3.2700329491833036,0.5215336148447575,0.004,9,3
198,Rarefied,Jaccard (incidence),2,3.3092441591948156,0.5245072271251491,0.01,9,3
198,Rarefied,Gower (sqrt→z),2,5.965716058773235,0.6653920355793105,0.003,9,3
198,Rarefied,Gower (prop→z),2,3.0035220223201025,0.5002933296743984,0.002,9,3
199,Rarefied,Jaccard (incidence),2,3.7119489688000895,0.5530359342800074,0.012,9,3
199,Rarefied,Gower (sqrt→z),2,4.367256020038246,0.5927927586824348,0.008,9,3
199,Rarefied,Gower (prop→z),2,2.773612240129293,0.48039461688323937,0.013,9,3
