sor,sim,sne,bray,bal,gra,sor_ms,sim_ms,sne_ms,bray_ms,bal_ms,gra_ms,kind,k,iter
0.21212121212121213,0.1875,0.02462121212121212,0.4979757085020243,0.36082474226804123,0.13715096623398304,0.21212121212121213,0.1875,0.02462121212121212,0.4979757085020243,0.36082474226804123,0.13715096623398304,SL,2,14
0.3333333333333333,0.3157894736842105,0.017543859649122806,0.5871886120996441,0.5639097744360902,0.023278837663553903,0.3333333333333333,0.3157894736842105,0.017543859649122806,0.5871886120996441,0.5639097744360902,0.023278837663553903,SS,2,14
0.1891891891891892,0.16666666666666666,0.022522522522522525,0.4032258064516129,0.3508771929824561,0.052348613469156764,0.1891891891891892,0.16666666666666666,0.022522522522522525,0.4032258064516129,0.3508771929824561,0.052348613469156764,SL,2,15
0.26666666666666666,0.21428571428571427,0.05238095238095238,0.5358649789029536,0.25675675675675674,0.27910822214619685,0.26666666666666666,0.21428571428571427,0.05238095238095238,0.5358649789029536,0.25675675675675674,0.27910822214619685,SS,2,15
0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,SL,2,16
0.4838709677419355,0.42857142857142855,0.05529953917050691,0.583710407239819,0.2698412698412698,0.31386913739854916,0.4838709677419355,0.42857142857142855,0.05529953917050691,0.583710407239819,0.2698412698412698,0.31386913739854916,SS,2,16
0.25,0.25,0,0.5802469135802469,0.4925373134328358,0.0877096001474111,0.25,0.25,0,0.5802469135802469,0.4925373134328358,0.0877096001474111,SL,2,17
0.3142857142857143,0.25,0.06428571428571428,0.6050955414012739,0.4918032786885246,0.1132922627127493,0.3142857142857143,0.25,0.06428571428571428,0.6050955414012739,0.4918032786885246,0.1132922627127493,SS,2,17
0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,SL,2,18
0.3023255813953488,0.16666666666666666,0.1356589147286822,0.61,0.4657534246575342,0.14424657534246577,0.3023255813953488,0.16666666666666666,0.1356589147286822,0.61,0.4657534246575342,0.14424657534246577,SS,2,18
0.29411764705882354,0.25,0.044117647058823525,0.6741573033707865,0.6081081081081081,0.06604919526267841,0.29411764705882354,0.25,0.044117647058823525,0.6741573033707865,0.6081081081081081,0.06604919526267841,SL,2,19
0.5862068965517241,0.4,0.18620689655172415,0.625,0.34782608695652173,0.27717391304347827,0.5862068965517241,0.4,0.18620689655172415,0.625,0.34782608695652173,0.27717391304347827,SS,2,19
0.25,0.25,0,0.5802469135802469,0.4925373134328358,0.0877096001474111,0.25,0.25,0,0.5802469135802469,0.4925373134328358,0.0877096001474111,SL,2,20
0.5172413793103449,0.5,0.017241379310344827,0.4797687861271676,0.3918918918918919,0.08787689423527574,0.5172413793103449,0.5,0.017241379310344827,0.4797687861271676,0.3918918918918919,0.08787689423527574,SS,2,20
0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,SL,2,21
0.2571428571428571,0.23529411764705882,0.021848739495798318,0.46206896551724136,0.3858267716535433,0.07624219386369807,0.2571428571428571,0.23529411764705882,0.021848739495798318,0.46206896551724136,0.3858267716535433,0.07624219386369807,SS,2,21
0.2571428571428571,0.23529411764705882,0.021848739495798318,0.3698630136986301,0.31343283582089554,0.05643017787773461,0.2571428571428571,0.23529411764705882,0.021848739495798318,0.3698630136986301,0.31343283582089554,0.05643017787773461,SL,2,22
0.3142857142857143,0.29411764705882354,0.020168067226890758,0.3858267716535433,0.25,0.13582677165354332,0.3142857142857143,0.29411764705882354,0.020168067226890758,0.3858267716535433,0.25,0.13582677165354332,SS,2,22
0.35714285714285715,0.35714285714285715,0,0.5306122448979592,0.34285714285714286,0.1877551020408163,0.35714285714285715,0.35714285714285715,0,0.5306122448979592,0.34285714285714286,0.1877551020408163,SL,2,23
0.2903225806451613,0.26666666666666666,0.023655913978494623,0.5190839694656488,0.36363636363636365,0.1554476058292852,0.2903225806451613,0.26666666666666666,0.023655913978494623,0.5190839694656488,0.36363636363636365,0.1554476058292852,SS,2,23
0.3125,0.3125,0,0.5761589403973509,0.47540983606557374,0.10074910433177724,0.3125,0.3125,0,0.5761589403973509,0.47540983606557374,0.10074910433177724,SL,2,24
0.3939393939393939,0.2857142857142857,0.10822510822510822,0.5692307692307692,0.24324324324324326,0.325987525987526,0.3939393939393939,0.2857142857142857,0.10822510822510822,0.5692307692307692,0.24324324324324326,0.325987525987526,SS,2,24
0.375,0.2857142857142857,0.08928571428571429,0.6153846153846154,0.6031746031746031,0.01221001221001221,0.375,0.2857142857142857,0.08928571428571429,0.6153846153846154,0.6031746031746031,0.01221001221001221,SL,2,25
0.4117647058823529,0.4117647058823529,0,0.5015576323987538,0.4936708860759494,0.007886746322804528,0.4117647058823529,0.4117647058823529,0,0.5015576323987538,0.4936708860759494,0.007886746322804528,SS,2,25
0.3157894736842105,0.3157894736842105,0,0.4380165289256198,0.3761467889908257,0.06186973993479415,0.3157894736842105,0.3157894736842105,0,0.4380165289256198,0.3761467889908257,0.06186973993479415,SL,2,26
0.2,0.14285714285714285,0.05714285714285714,0.31386861313868614,0.29850746268656714,0.015361150452118968,0.2,0.14285714285714285,0.05714285714285714,0.31386861313868614,0.29850746268656714,0.015361150452118968,SS,2,26
0.2,0.125,0.075,0.5830388692579506,0.3917525773195876,0.19128629193836288,0.2,0.125,0.075,0.5830388692579506,0.3917525773195876,0.19128629193836288,SL,2,27
0.3333333333333333,0.2857142857142857,0.047619047619047616,0.4486486486486487,0.3108108108108108,0.13783783783783785,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.4486486486486487,0.3108108108108108,0.13783783783783785,SS,2,27
0.15,0.10526315789473684,0.04473684210526316,0.15037593984962405,0.15037593984962405,0,0.15,0.10526315789473684,0.04473684210526316,0.15037593984962405,0.15037593984962405,0,SL,2,28
0.2413793103448276,0.15384615384615385,0.08753315649867374,0.5317073170731708,0.48936170212765956,0.04234561494551116,0.2413793103448276,0.15384615384615385,0.08753315649867374,0.5317073170731708,0.48936170212765956,0.04234561494551116,SS,2,28
0.15,0.10526315789473684,0.04473684210526316,0.15037593984962405,0.15037593984962405,0,0.15,0.10526315789473684,0.04473684210526316,0.15037593984962405,0.15037593984962405,0,SL,2,29
0.3076923076923077,0.3076923076923077,0,0.5048543689320388,0.4574468085106383,0.047407560421400534,0.3076923076923077,0.3076923076923077,0,0.5048543689320388,0.4574468085106383,0.047407560421400534,SS,2,29
0.28205128205128205,0.2222222222222222,0.05982905982905983,0.6574585635359116,0.3404255319148936,0.317033031621018,0.28205128205128205,0.2222222222222222,0.05982905982905983,0.6574585635359116,0.3404255319148936,0.317033031621018,SL,2,30
0.26666666666666666,0.21428571428571427,0.05238095238095238,0.4696132596685083,0.3142857142857143,0.155327545382794,0.26666666666666666,0.21428571428571427,0.05238095238095238,0.4696132596685083,0.3142857142857143,0.155327545382794,SS,2,30
0.15,0.10526315789473684,0.04473684210526316,0.15037593984962405,0.15037593984962405,0,0.15,0.10526315789473684,0.04473684210526316,0.15037593984962405,0.15037593984962405,0,SL,2,31
0.26666666666666666,0.21428571428571427,0.05238095238095238,0.5266272189349113,0.4594594594594595,0.06716775947545178,0.26666666666666666,0.21428571428571427,0.05238095238095238,0.5266272189349113,0.4594594594594595,0.06716775947545178,SS,2,31
0.375,0.375,0,0.5977653631284916,0.5714285714285714,0.02633679169992019,0.375,0.375,0,0.5977653631284916,0.5714285714285714,0.02633679169992019,SL,2,32
0.2777777777777778,0.1875,0.09027777777777778,0.5020408163265306,0.3711340206185567,0.1309067957079739,0.2777777777777778,0.1875,0.09027777777777778,0.5020408163265306,0.3711340206185567,0.1309067957079739,SS,2,32
0.23529411764705882,0.1875,0.04779411764705882,0.47126436781609193,0.34285714285714286,0.1284072249589491,0.23529411764705882,0.1875,0.04779411764705882,0.47126436781609193,0.34285714285714286,0.1284072249589491,SL,2,33
0.35,0.3157894736842105,0.034210526315789476,0.5458515283842795,0.4583333333333333,0.08751819505094613,0.35,0.3157894736842105,0.034210526315789476,0.5458515283842795,0.4583333333333333,0.08751819505094613,SS,2,33
0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,SL,2,34
0.375,0.2857142857142857,0.08928571428571429,0.40298507462686567,0.1891891891891892,0.21379588543767652,0.375,0.2857142857142857,0.08928571428571429,0.40298507462686567,0.1891891891891892,0.21379588543767652,SS,2,34
0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,SL,2,35
0.35294117647058826,0.35294117647058826,0,0.6444444444444445,0.3548387096774194,0.28960573476702506,0.35294117647058826,0.35294117647058826,0,0.6444444444444445,0.3548387096774194,0.28960573476702506,SS,2,35
0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,SL,2,36
0.4444444444444444,0.4117647058823529,0.032679738562091505,0.5569620253164557,0.43548387096774194,0.12147815434871377,0.4444444444444444,0.4117647058823529,0.032679738562091505,0.5569620253164557,0.43548387096774194,0.12147815434871377,SS,2,36
0.3125,0.3125,0,0.5,0.4857142857142857,0.014285714285714284,0.3125,0.3125,0,0.5,0.4857142857142857,0.014285714285714284,SL,2,37
0.48148148148148145,0.46153846153846156,0.01994301994301994,0.5129533678756477,0.5,0.012953367875647668,0.48148148148148145,0.46153846153846156,0.01994301994301994,0.5129533678756477,0.5,0.012953367875647668,SS,2,37
0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,SL,2,38
0.26666666666666666,0.26666666666666666,0,0.4702702702702703,0.25757575757575757,0.2126945126945127,0.26666666666666666,0.26666666666666666,0,0.4702702702702703,0.25757575757575757,0.2126945126945127,SS,2,38
0.25,0.21052631578947367,0.03947368421052632,0.4380165289256198,0.3761467889908257,0.06186973993479415,0.25,0.21052631578947367,0.03947368421052632,0.4380165289256198,0.3761467889908257,0.06186973993479415,SL,2,39
0.3142857142857143,0.25,0.06428571428571428,0.4838709677419355,0.3333333333333333,0.15053763440860213,0.3142857142857143,0.25,0.06428571428571428,0.4838709677419355,0.3333333333333333,0.15053763440860213,SS,2,39
0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,SL,2,40
0.3076923076923077,0.3076923076923077,0,0.5048543689320388,0.4574468085106383,0.047407560421400534,0.3076923076923077,0.3076923076923077,0,0.5048543689320388,0.4574468085106383,0.047407560421400534,SS,2,40
0.29411764705882354,0.25,0.044117647058823525,0.2857142857142857,0.1111111111111111,0.1746031746031746,0.29411764705882354,0.25,0.044117647058823525,0.2857142857142857,0.1111111111111111,0.1746031746031746,SL,2,41
0.23076923076923078,0.16666666666666666,0.06410256410256411,0.39325842696629215,0.39097744360902253,0.0022809833572695784,0.23076923076923078,0.16666666666666666,0.06410256410256411,0.39325842696629215,0.39097744360902253,0.0022809833572695784,SS,2,41
0.1891891891891892,0.16666666666666666,0.022522522522522525,0.4032258064516129,0.3508771929824561,0.052348613469156764,0.1891891891891892,0.16666666666666666,0.022522522522522525,0.4032258064516129,0.3508771929824561,0.052348613469156764,SL,2,42
0.3333333333333333,0.21428571428571427,0.11904761904761905,0.5972222222222222,0.17142857142857143,0.4257936507936508,0.3333333333333333,0.21428571428571427,0.11904761904761905,0.5972222222222222,0.17142857142857143,0.4257936507936508,SS,2,42
0.2222222222222222,0.17647058823529413,0.0457516339869281,0.39285714285714285,0.32,0.07285714285714286,0.2222222222222222,0.17647058823529413,0.0457516339869281,0.39285714285714285,0.32,0.07285714285714286,SL,2,43
0.17647058823529413,0.125,0.051470588235294115,0.5675675675675675,0.49473684210526314,0.07283072546230442,0.17647058823529413,0.125,0.051470588235294115,0.5675675675675675,0.49473684210526314,0.07283072546230442,SS,2,43
0.25,0.21052631578947367,0.03947368421052632,0.4380165289256198,0.3761467889908257,0.06186973993479415,0.25,0.21052631578947367,0.03947368421052632,0.4380165289256198,0.3761467889908257,0.06186973993479415,SL,2,44
0.35294117647058826,0.3125,0.04044117647058824,0.6016260162601627,0.40963855421686746,0.19198746204329514,0.35294117647058826,0.3125,0.04044117647058824,0.6016260162601627,0.40963855421686746,0.19198746204329514,SS,2,44
0.375,0.375,0,0.5977653631284916,0.5714285714285714,0.02633679169992019,0.375,0.375,0,0.5977653631284916,0.5714285714285714,0.02633679169992019,SL,2,45
0.2413793103448276,0.15384615384615385,0.08753315649867374,0.26545454545454544,0.09821428571428571,0.16724025974025974,0.2413793103448276,0.15384615384615385,0.08753315649867374,0.26545454545454544,0.09821428571428571,0.16724025974025974,SS,2,45
0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,SL,2,46
0.3793103448275862,0.3076923076923077,0.0716180371352785,0.5494505494505495,0.4142857142857143,0.13516483516483518,0.3793103448275862,0.3076923076923077,0.0716180371352785,0.5494505494505495,0.4142857142857143,0.13516483516483518,SS,2,46
0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,SL,2,47
0.3333333333333333,0.29411764705882354,0.0392156862745098,0.39768339768339767,0.1875,0.21018339768339767,0.3333333333333333,0.29411764705882354,0.0392156862745098,0.39768339768339767,0.1875,0.21018339768339767,SS,2,47
0.35714285714285715,0.35714285714285715,0,0.5306122448979592,0.34285714285714286,0.1877551020408163,0.35714285714285715,0.35714285714285715,0,0.5306122448979592,0.34285714285714286,0.1877551020408163,SL,2,48
0.4,0.4,0,0.3302752293577982,0.26262626262626265,0.06764896673153555,0.4,0.4,0,0.3302752293577982,0.26262626262626265,0.06764896673153555,SS,2,48
0.2222222222222222,0.17647058823529413,0.0457516339869281,0.39285714285714285,0.32,0.07285714285714286,0.2222222222222222,0.17647058823529413,0.0457516339869281,0.39285714285714285,0.32,0.07285714285714286,SL,2,49
0.15151515151515152,0.06666666666666667,0.08484848484848485,0.42276422764227645,0.40336134453781514,0.0194028831044613,0.15151515151515152,0.06666666666666667,0.08484848484848485,0.42276422764227645,0.40336134453781514,0.0194028831044613,SS,2,49
0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,SL,2,50
0.47058823529411764,0.4,0.07058823529411765,0.6477272727272727,0.45614035087719296,0.19158692185007978,0.47058823529411764,0.4,0.07058823529411765,0.6477272727272727,0.45614035087719296,0.19158692185007978,SS,2,50
0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,SL,2,51
0.4,0.4,0,0.3302752293577982,0.26262626262626265,0.06764896673153555,0.4,0.4,0,0.3302752293577982,0.26262626262626265,0.06764896673153555,SS,2,51
0.23529411764705882,0.1875,0.04779411764705882,0.47126436781609193,0.34285714285714286,0.1284072249589491,0.23529411764705882,0.1875,0.04779411764705882,0.47126436781609193,0.34285714285714286,0.1284072249589491,SL,2,52
0.25,0.25,0,0.6137931034482759,0.5409836065573771,0.07280949689089881,0.25,0.25,0,0.6137931034482759,0.5409836065573771,0.07280949689089881,SS,2,52
0.1875,0.1875,0,0.31125827814569534,0.22388059701492538,0.08737768113077,0.1875,0.1875,0,0.31125827814569534,0.22388059701492538,0.08737768113077,SL,2,53
0.4117647058823529,0.375,0.03676470588235294,0.6347826086956522,0.373134328358209,0.2616482803374432,0.4117647058823529,0.375,0.03676470588235294,0.6347826086956522,0.373134328358209,0.2616482803374432,SS,2,53
0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,SL,2,54
0.3125,0.21428571428571427,0.09821428571428571,0.47639484978540775,0.3838383838383838,0.0925564659470239,0.3125,0.21428571428571427,0.09821428571428571,0.47639484978540775,0.3838383838383838,0.0925564659470239,SS,2,54
0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,SL,2,55
0.2857142857142857,0.16666666666666666,0.11904761904761904,0.6,0.29545454545454547,0.30454545454545456,0.2857142857142857,0.16666666666666666,0.11904761904761904,0.6,0.29545454545454547,0.30454545454545456,SS,2,55
0.3157894736842105,0.3157894736842105,0,0.4380165289256198,0.3761467889908257,0.06186973993479415,0.3157894736842105,0.3157894736842105,0,0.4380165289256198,0.3761467889908257,0.06186973993479415,SL,2,56
0.5,0.4666666666666667,0.03333333333333333,0.6770186335403726,0.5806451612903226,0.0963734722500501,0.5,0.4666666666666667,0.03333333333333333,0.6770186335403726,0.5806451612903226,0.0963734722500501,SS,2,56
0.2631578947368421,0.17647058823529413,0.08668730650154798,0.549618320610687,0.4732142857142857,0.07640403489640131,0.2631578947368421,0.17647058823529413,0.08668730650154798,0.549618320610687,0.4732142857142857,0.07640403489640131,SL,2,57
0.3333333333333333,0.2,0.13333333333333333,0.5575221238938053,0.46808510638297873,0.0894370175108266,0.3333333333333333,0.2,0.13333333333333333,0.5575221238938053,0.46808510638297873,0.0894370175108266,SS,2,57
0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,SL,2,58
0.5333333333333333,0.3,0.2333333333333333,0.7777777777777778,0.17391304347826086,0.6038647342995169,0.5333333333333333,0.3,0.2333333333333333,0.7777777777777778,0.17391304347826086,0.6038647342995169,SS,2,58
0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,0.36363636363636365,0.3,0.06363636363636363,0.5522388059701493,0.34782608695652173,0.20441271901362754,SL,2,59
0.35294117647058826,0.3125,0.04044117647058824,0.4010152284263959,0.15714285714285714,0.24387237128353878,0.35294117647058826,0.3125,0.04044117647058824,0.4010152284263959,0.15714285714285714,0.24387237128353878,SS,2,59
0.3125,0.3125,0,0.5,0.4857142857142857,0.014285714285714284,0.3125,0.3125,0,0.5,0.4857142857142857,0.014285714285714284,SL,2,60
0.4375,0.4,0.0375,0.6244541484716157,0.3484848484848485,0.2759692999867672,0.4375,0.4,0.0375,0.6244541484716157,0.3484848484848485,0.2759692999867672,SS,2,60
0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,SL,2,61
0.375,0.3333333333333333,0.041666666666666664,0.359375,0.3387096774193548,0.02066532258064516,0.375,0.3333333333333333,0.041666666666666664,0.359375,0.3387096774193548,0.02066532258064516,SS,2,61
0.1891891891891892,0.0625,0.1266891891891892,0.4074074074074074,0.3191489361702128,0.08825847123719463,0.1891891891891892,0.0625,0.1266891891891892,0.4074074074074074,0.3191489361702128,0.08825847123719463,SL,2,62
0.4,0.3076923076923077,0.0923076923076923,0.4358974358974359,0.2903225806451613,0.14557485525227462,0.4,0.3076923076923077,0.0923076923076923,0.4358974358974359,0.2903225806451613,0.14557485525227462,SS,2,62
0.25,0.21052631578947367,0.03947368421052632,0.4380165289256198,0.3761467889908257,0.06186973993479415,0.25,0.21052631578947367,0.03947368421052632,0.4380165289256198,0.3761467889908257,0.06186973993479415,SL,2,63
0.3333333333333333,0.2857142857142857,0.047619047619047616,0.4486486486486487,0.3108108108108108,0.13783783783783785,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.4486486486486487,0.3108108108108108,0.13783783783783785,SS,2,63
0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,0.5151515151515151,0.42857142857142855,0.08658008658008658,0.6512820512820513,0.6458333333333334,0.005448717948717949,SL,2,64
0.2903225806451613,0.21428571428571427,0.076036866359447,0.6624472573839663,0.4594594594594595,0.2029877979245068,0.2903225806451613,0.21428571428571427,0.076036866359447,0.6624472573839663,0.4594594594594595,0.2029877979245068,SS,2,64
0.3157894736842105,0.3157894736842105,0,0.4380165289256198,0.3761467889908257,0.06186973993479415,0.3157894736842105,0.3157894736842105,0,0.4380165289256198,0.3761467889908257,0.06186973993479415,SL,2,65
0.3548387096774194,0.3333333333333333,0.02150537634408602,0.2647058823529412,0.24242424242424243,0.022281639928698752,0.3548387096774194,0.3333333333333333,0.02150537634408602,0.2647058823529412,0.24242424242424243,0.022281639928698752,SS,2,65
0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,0.24324324324324326,0.17647058823529413,0.06677265500794913,0.33986928104575165,0.31756756756756754,0.02230171347818407,SL,2,66
0.2903225806451613,0.21428571428571427,0.076036866359447,0.5793991416309013,0.3,0.2793991416309013,0.2903225806451613,0.21428571428571427,0.076036866359447,0.5793991416309013,0.3,0.2793991416309013,SS,2,66
